All calculations,VPHa,VPHb,VPHc
"Time in s","Voltage in p.u.","Voltage in p.u.","Voltage in p.u."
12.5209,-0.5316,-0.4419,0.9735
12.5210,-0.5053,-0.4693,0.9746
12.5211,-0.4889,-0.4858,0.9746
12.5211,-0.4667,-0.5074,0.9741
12.5212,-0.4333,-0.5391,0.9725
12.5213,-0.3993,-0.5701,0.9694
12.5214,-0.3647,-0.6002,0.9649
12.5215,-0.3296,-0.6294,0.9590
12.5216,-0.2940,-0.6578,0.9518
12.5217,-0.2579,-0.6851,0.9430
12.5218,-0.2214,-0.7113,0.9328
12.5219,-0.1846,-0.7366,0.9212
12.5220,-0.1540,-0.7565,0.9105
12.5221,-0.1352,-0.7681,0.9034
12.5221,-0.1101,-0.7832,0.8934
12.5222,-0.0726,-0.8050,0.8777
12.5223,-0.0351,-0.8256,0.8607
12.5224,0.0025,-0.8450,0.8425
12.5225,0.0401,-0.8632,0.8231
12.5226,0.0777,-0.8801,0.8024
12.5227,0.1152,-0.8957,0.7805
12.5228,0.1524,-0.9098,0.7574
12.5229,0.1895,-0.9227,0.7331
12.5230,0.2199,-0.9322,0.7123
12.5231,0.2382,-0.9373,0.6991
12.5231,0.2626,-0.9437,0.6811
12.5232,0.2986,-0.9523,0.6536
12.5233,0.3342,-0.9595,0.6253
12.5234,0.3693,-0.9653,0.5960
12.5235,0.4039,-0.9697,0.5659
12.5236,0.4379,-0.9728,0.5349
12.5237,0.4712,-0.9743,0.5031
12.5238,0.5037,-0.9742,0.4705
12.5239,0.5356,-0.9728,0.4372
12.5240,0.5612,-0.9705,0.4092
12.5241,0.5765,-0.9683,0.3918
12.5241,0.5965,-0.9650,0.3685
12.5242,0.6258,-0.9592,0.3334
12.5243,0.6542,-0.9520,0.2978
12.5244,0.6816,-0.9434,0.2618
12.5245,0.7080,-0.9334,0.2254
12.5246,0.7334,-0.9221,0.1887
12.5247,0.7577,-0.9093,0.1516
12.5248,0.7807,-0.8951,0.1144
12.5249,0.8027,-0.8796,0.0769
12.5250,0.8199,-0.8658,0.0459
12.5251,0.8297,-0.8567,0.0270
12.5251,0.8425,-0.8442,0.0017
12.5252,0.8607,-0.8248,-0.0359
12.5253,0.8777,-0.8042,-0.0735
12.5254,0.8933,-0.7825,-0.1109
12.5255,0.9077,-0.7596,-0.1482
12.5256,0.9208,-0.7355,-0.1853
12.5257,0.9325,-0.7104,-0.2221
12.5258,0.9426,-0.6841,-0.2585
12.5259,0.9514,-0.6568,-0.2946
12.5260,0.9576,-0.6336,-0.3240
12.5261,0.9607,-0.6189,-0.3418
12.5261,0.9643,-0.5991,-0.3652
12.5262,0.9688,-0.5690,-0.3998
12.5263,0.9718,-0.5380,-0.4338
12.5264,0.9735,-0.5063,-0.4671
12.5265,0.9737,-0.4739,-0.4998
12.5266,0.9725,-0.4407,-0.5318
12.5267,0.9698,-0.4069,-0.5629
12.5268,0.9656,-0.3724,-0.5932
12.5269,0.9600,-0.3374,-0.6226
12.5270,0.9542,-0.3081,-0.6462
12.5271,0.9500,-0.2900,-0.6600
12.5271,0.9440,-0.2657,-0.6782
12.5272,0.9340,-0.2293,-0.7047
12.5273,0.9228,-0.1926,-0.7301
12.5274,0.9101,-0.1557,-0.7545
12.5275,0.8962,-0.1185,-0.7777
12.5276,0.8810,-0.0810,-0.7999
12.5277,0.8643,-0.0435,-0.8208
12.5278,0.8464,-0.0060,-0.8404
12.5279,0.8271,0.0317,-0.8588
12.5280,0.8103,0.0627,-0.8730
12.5281,0.7994,0.0816,-0.8810
12.5281,0.7846,0.1066,-0.8913
12.5282,0.7617,0.1440,-0.9057
12.5283,0.7378,0.1810,-0.9188
12.5284,0.7128,0.2178,-0.9306
12.5285,0.6867,0.2543,-0.9410
12.5286,0.6596,0.2905,-0.9501
12.5287,0.6315,0.3261,-0.9577
12.5288,0.6024,0.3613,-0.9638
12.5289,0.5724,0.3960,-0.9684
12.5290,0.5470,0.4241,-0.9712
12.5291,0.5311,0.4410,-0.9721
12.5291,0.5097,0.4632,-0.9729
12.5292,0.4772,0.4960,-0.9732
12.5293,0.4441,0.5279,-0.9721
12.5294,0.4104,0.5591,-0.9695
12.5295,0.3761,0.5895,-0.9656
12.5296,0.3411,0.6191,-0.9602
12.5297,0.3057,0.6477,-0.9534
12.5298,0.2698,0.6753,-0.9451
12.5299,0.2334,0.7019,-0.9353
12.5300,0.2032,0.7230,-0.9262
12.5301,0.1846,0.7354,-0.9200
12.5301,0.1598,0.7515,-0.9112
12.5302,0.1225,0.7748,-0.8973
12.5303,0.0852,0.7970,-0.8821
12.5304,0.0477,0.8180,-0.8657
12.5305,0.0101,0.8378,-0.8479
12.5306,-0.0275,0.8564,-0.8289
12.5307,-0.0650,0.8737,-0.8087
12.5308,-0.1025,0.8896,-0.7872
12.5309,-0.1398,0.9042,-0.7644
12.5310,-0.1704,0.9153,-0.7448
12.5311,-0.1890,0.9213,-0.7323
12.5311,-0.2136,0.9289,-0.7153
12.5312,-0.2501,0.9394,-0.6893
12.5313,-0.2863,0.9485,-0.6622
12.5314,-0.3220,0.9562,-0.6343
12.5315,-0.3572,0.9626,-0.6054
12.5316,-0.3920,0.9675,-0.5755
12.5317,-0.4261,0.9709,-0.5449
12.5318,-0.4595,0.9729,-0.5133
12.5319,-0.4924,0.9733,-0.4810
12.5320,-0.5189,0.9726,-0.4538
12.5321,-0.5346,0.9715,-0.4368
12.5321,-0.5554,0.9695,-0.4141
12.5322,-0.5859,0.9656,-0.3797
12.5323,-0.6154,0.9603,-0.3448
12.5324,-0.6441,0.9536,-0.3095
12.5325,-0.6718,0.9455,-0.2737
12.5326,-0.6986,0.9360,-0.2374
12.5327,-0.7243,0.9251,-0.2008
12.5328,-0.7488,0.9128,-0.1639
12.5329,-0.7723,0.8990,-0.1267
12.5330,-0.7908,0.8867,-0.0959
12.5331,-0.8014,0.8785,-0.0771
12.5331,-0.8153,0.8672,-0.0519
12.5332,-0.8352,0.8495,-0.0143
12.5333,-0.8538,0.8306,0.0233
12.5334,-0.8712,0.8104,0.0608
12.5335,-0.8874,0.7891,0.0982
12.5336,-0.9022,0.7667,0.1356
12.5337,-0.9157,0.7430,0.1727
12.5338,-0.9277,0.7182,0.2095
12.5339,-0.9384,0.6923,0.2461
12.5340,-0.9461,0.6701,0.2759
12.5341,-0.9501,0.6561,0.2940
12.5341,-0.9550,0.6372,0.3178
12.5342,-0.9614,0.6083,0.3531
12.5343,-0.9664,0.5785,0.3879
12.5344,-0.9699,0.5479,0.4220
12.5345,-0.9721,0.5165,0.4556
12.5346,-0.9729,0.4844,0.4885
12.5347,-0.9721,0.4515,0.5206
12.5348,-0.9698,0.4179,0.5520
12.5349,-0.9661,0.3836,0.5825
12.5350,-0.9620,0.3549,0.6070
12.5351,-0.9587,0.3372,0.6216
12.5351,-0.9539,0.3133,0.6406
12.5352,-0.9459,0.2775,0.6684
12.5353,-0.9365,0.2413,0.6952
12.5354,-0.9257,0.2048,0.7209
12.5355,-0.9136,0.1679,0.7457
12.5356,-0.9002,0.1308,0.7693
12.5357,-0.8853,0.0935,0.7918
12.5358,-0.8691,0.0561,0.8130
12.5359,-0.8515,0.0185,0.8330
12.5360,-0.8361,-0.0125,0.8486
12.5361,-0.8261,-0.0314,0.8575
12.5361,-0.8123,-0.0566,0.8689
12.5362,-0.7910,-0.0940,0.8851
12.5363,-0.7686,-0.1313,0.9000
12.5364,-0.7451,-0.1684,0.9135
12.5365,-0.7205,-0.2053,0.9258
12.5366,-0.6948,-0.2419,0.9367
12.5367,-0.6681,-0.2781,0.9462
12.5368,-0.6403,-0.3138,0.9542
12.5369,-0.6115,-0.3492,0.9607
12.5370,-0.5871,-0.3779,0.9651
12.5371,-0.5718,-0.3952,0.9670
12.5371,-0.5511,-0.4180,0.9691
12.5372,-0.5197,-0.4516,0.9713
12.5373,-0.4876,-0.4845,0.9721
12.5374,-0.4548,-0.5167,0.9715
12.5375,-0.4213,-0.5482,0.9695
12.5376,-0.3872,-0.5789,0.9661
12.5377,-0.3525,-0.6086,0.9611
12.5378,-0.3173,-0.6374,0.9547
12.5379,-0.2815,-0.6653,0.9468
12.5380,-0.2517,-0.6876,0.9393
12.5381,-0.2333,-0.7006,0.9340
12.5381,-0.2088,-0.7177,0.9265
12.5382,-0.1719,-0.7425,0.9144
12.5383,-0.1348,-0.7662,0.9010
12.5384,-0.0976,-0.7887,0.8863
12.5385,-0.0602,-0.8101,0.8703
12.5386,-0.0226,-0.8304,0.8530
12.5387,0.0149,-0.8493,0.8345
12.5388,0.0524,-0.8670,0.8146
12.5389,0.0899,-0.8833,0.7934
12.5390,0.1207,-0.8958,0.7751
12.5391,0.1394,-0.9028,0.7634
12.5391,0.1642,-0.9116,0.7474
12.5392,0.2011,-0.9239,0.7228
12.5393,0.2377,-0.9349,0.6972
12.5394,0.2739,-0.9444,0.6705
12.5395,0.3097,-0.9527,0.6429
12.5396,0.3452,-0.9595,0.6144
12.5397,0.3800,-0.9649,0.5849
12.5398,0.4142,-0.9687,0.5545
12.5399,0.4479,-0.9711,0.5232
12.5400,0.4752,-0.9720,0.4968
12.5401,0.4914,-0.9718,0.4803
12.5401,0.5129,-0.9711,0.4582
12.5402,0.5444,-0.9691,0.4247
12.5403,0.5751,-0.9657,0.3907
12.5404,0.6049,-0.9610,0.3561
12.5405,0.6339,-0.9548,0.3209
12.5406,0.6620,-0.9472,0.2853
12.5407,0.6890,-0.9382,0.2492
12.5408,0.7149,-0.9277,0.2128
12.5409,0.7398,-0.9158,0.1759
12.5410,0.7595,-0.9049,0.1454
12.5411,0.7710,-0.8976,0.1266
12.5411,0.7859,-0.8875,0.1016
12.5412,0.8073,-0.8715,0.0642
12.5413,0.8276,-0.8543,0.0267
12.5414,0.8467,-0.8359,-0.0108
12.5415,0.8645,-0.8162,-0.0483
12.5416,0.8811,-0.7953,-0.0858
12.5417,0.8963,-0.7732,-0.1231
12.5418,0.9101,-0.7499,-0.1602
12.5419,0.9226,-0.7255,-0.1971
12.5420,0.9319,-0.7045,-0.2273
12.5421,0.9368,-0.6912,-0.2456
12.5421,0.9429,-0.6731,-0.2698
12.5422,0.9512,-0.6455,-0.3057
12.5423,0.9581,-0.6170,-0.3411
12.5424,0.9636,-0.5876,-0.3759
12.5425,0.9677,-0.5574,-0.4103
12.5426,0.9704,-0.5263,-0.4441
12.5427,0.9715,-0.4944,-0.4771
12.5428,0.9712,-0.4618,-0.5094
12.5429,0.9694,-0.4284,-0.5410
12.5430,0.9668,-0.4004,-0.5664
12.5431,0.9645,-0.3830,-0.5815
12.5431,0.9610,-0.3596,-0.6014
12.5432,0.9549,-0.3245,-0.6304
12.5433,0.9474,-0.2889,-0.6585
12.5434,0.9385,-0.2529,-0.6855
12.5435,0.9282,-0.2165,-0.7117
12.5436,0.9166,-0.1798,-0.7368
12.5437,0.9035,-0.1428,-0.7607
12.5438,0.8891,-0.1056,-0.7835
12.5439,0.8733,-0.0682,-0.8051
12.5440,0.8593,-0.0373,-0.8220
12.5441,0.8501,-0.0184,-0.8317
12.5441,0.8375,0.0067,-0.8442
12.5442,0.8178,0.0443,-0.8621
12.5443,0.7970,0.0817,-0.8787
12.5444,0.7751,0.1190,-0.8940
12.5445,0.7520,0.1561,-0.9081
12.5446,0.7278,0.1931,-0.9208
12.5447,0.7024,0.2297,-0.9321
12.5448,0.6760,0.2659,-0.9420
12.5449,0.6486,0.3019,-0.9504
12.5450,0.6252,0.3311,-0.9563
12.5451,0.6105,0.3487,-0.9592
12.5451,0.5905,0.3720,-0.9625
12.5452,0.5603,0.4064,-0.9667
12.5453,0.5293,0.4401,-0.9694
12.5454,0.4975,0.4732,-0.9707
12.5455,0.4650,0.5056,-0.9706
12.5456,0.4318,0.5374,-0.9691
12.5457,0.3979,0.5682,-0.9661
12.5458,0.3634,0.5982,-0.9616
12.5459,0.3283,0.6273,-0.9556
12.5460,0.2990,0.6506,-0.9496
12.5461,0.2809,0.6643,-0.9453
12.5461,0.2567,0.6823,-0.9390
12.5462,0.2203,0.7085,-0.9288
12.5463,0.1836,0.7336,-0.9172
12.5464,0.1467,0.7576,-0.9043
12.5465,0.1096,0.7805,-0.8901
12.5466,0.0722,0.8024,-0.8746
12.5467,0.0348,0.8229,-0.8577
12.5468,-0.0027,0.8422,-0.8395
12.5469,-0.0402,0.8603,-0.8200
12.5470,-0.0711,0.8741,-0.8030
12.5471,-0.0899,0.8820,-0.7921
12.5471,-0.1149,0.8920,-0.7771
12.5472,-0.1521,0.9061,-0.7540
12.5473,-0.1890,0.9188,-0.7299
12.5474,-0.2256,0.9302,-0.7047
12.5475,-0.2619,0.9403,-0.6784
12.5476,-0.2978,0.9490,-0.6512
12.5477,-0.3333,0.9563,-0.6230
12.5478,-0.3682,0.9620,-0.5938
12.5479,-0.4027,0.9663,-0.5636
12.5480,-0.4306,0.9688,-0.5382
12.5481,-0.4473,0.9695,-0.5222
12.5481,-0.4694,0.9701,-0.5007
12.5482,-0.5019,0.9701,-0.4682
12.5483,-0.5336,0.9686,-0.4350
12.5484,-0.5645,0.9657,-0.4013
12.5485,-0.5946,0.9615,-0.3669
12.5486,-0.6239,0.9558,-0.3319
12.5487,-0.6521,0.9486,-0.2965
12.5488,-0.6794,0.9400,-0.2606
12.5489,-0.7057,0.9300,-0.2243
12.5490,-0.7266,0.9206,-0.1941
12.5491,-0.7387,0.9142,-0.1755
12.5491,-0.7546,0.9053,-0.1507
12.5492,-0.7776,0.8911,-0.1135
12.5493,-0.7995,0.8757,-0.0762
12.5494,-0.8201,0.8589,-0.0388
12.5495,-0.8396,0.8409,-0.0013
12.5496,-0.8579,0.8217,0.0362
12.5497,-0.8748,0.8012,0.0736
12.5498,-0.8903,0.7795,0.1108
12.5499,-0.9046,0.7566,0.1480
12.5500,-0.9153,0.7368,0.1785
12.5501,-0.9212,0.7242,0.1970
12.5501,-0.9286,0.7071,0.2215
12.5502,-0.9387,0.6809,0.2578
12.5503,-0.9474,0.6537,0.2938
12.5504,-0.9548,0.6256,0.3292
12.5505,-0.9608,0.5965,0.3642
12.5506,-0.9654,0.5666,0.3988
12.5507,-0.9684,0.5358,0.4326
12.5508,-0.9700,0.5042,0.4658
12.5509,-0.9701,0.4717,0.4984
12.5510,-0.9691,0.4445,0.5246
12.5511,-0.9678,0.4275,0.5403
12.5511,-0.9656,0.4047,0.5609
12.5512,-0.9613,0.3703,0.5910
12.5513,-0.9557,0.3354,0.6203
12.5514,-0.9487,0.3001,0.6486
12.5515,-0.9403,0.2643,0.6760
12.5516,-0.9305,0.2280,0.7025
12.5517,-0.9193,0.1915,0.7278
12.5518,-0.9067,0.1546,0.7520
12.5519,-0.8927,0.1175,0.7752
12.5520,-0.8801,0.0868,0.7933
12.5521,-0.8718,0.0679,0.8038
12.5521,-0.8603,0.0428,0.8175
12.5522,-0.8423,0.0054,0.8370
12.5523,-0.8232,-0.0321,0.8553
12.5524,-0.8028,-0.0695,0.8723
12.5525,-0.7813,-0.1068,0.8881
12.5526,-0.7586,-0.1440,0.9026
12.5527,-0.7348,-0.1809,0.9157
12.5528,-0.7098,-0.2175,0.9273
12.5529,-0.6837,-0.2539,0.9376
12.5530,-0.6614,-0.2836,0.9450
12.5531,-0.6473,-0.3015,0.9488
12.5531,-0.6283,-0.3252,0.9535
12.5532,-0.5992,-0.3603,0.9595
12.5533,-0.5694,-0.3948,0.9641
12.5534,-0.5387,-0.4287,0.9673
12.5535,-0.5072,-0.4620,0.9692
12.5536,-0.4749,-0.4946,0.9696
12.5537,-0.4420,-0.5265,0.9685
12.5538,-0.4083,-0.5575,0.9659
12.5539,-0.3740,-0.5878,0.9618
12.5540,-0.3453,-0.6120,0.9574
12.5541,-0.3275,-0.6264,0.9539
12.5541,-0.3037,-0.6452,0.9489
12.5542,-0.2679,-0.6727,0.9406
12.5543,-0.2317,-0.6991,0.9309
12.5544,-0.1953,-0.7245,0.9198
12.5545,-0.1584,-0.7489,0.9074
12.5546,-0.1214,-0.7723,0.8936
12.5547,-0.0842,-0.7943,0.8785
12.5548,-0.0468,-0.8152,0.8620
12.5549,-0.0093,-0.8349,0.8442
12.5550,0.0215,-0.8501,0.8286
12.5551,0.0404,-0.8588,0.8184
12.5551,0.0654,-0.8700,0.8045
12.5552,0.1028,-0.8858,0.7830
12.5553,0.1399,-0.9003,0.7604
12.5554,0.1768,-0.9135,0.7367
12.5555,0.2135,-0.9254,0.7119
12.5556,0.2499,-0.9360,0.6860
12.5557,0.2859,-0.9450,0.6591
12.5558,0.3214,-0.9526,0.6312
12.5559,0.3566,-0.9588,0.6023
12.5560,0.3851,-0.9629,0.5778
12.5561,0.4022,-0.9646,0.5624
12.5561,0.4248,-0.9664,0.5416
12.5562,0.4582,-0.9683,0.5101
12.5563,0.4908,-0.9688,0.4780
12.5564,0.5227,-0.9678,0.4451
12.5565,0.5539,-0.9654,0.4116
12.5566,0.5843,-0.9617,0.3774
12.5567,0.6137,-0.9564,0.3427
12.5568,0.6422,-0.9496,0.3074
12.5569,0.6698,-0.9414,0.2717
12.5570,0.6917,-0.9336,0.2419
12.5571,0.7046,-0.9281,0.2235
12.5571,0.7214,-0.9204,0.1990
12.5572,0.7459,-0.9081,0.1622
12.5573,0.7692,-0.8944,0.1252
12.5574,0.7914,-0.8794,0.0880
12.5575,0.8124,-0.8631,0.0507
12.5576,0.8323,-0.8456,0.0133
12.5577,0.8509,-0.8268,-0.0241
12.5578,0.8681,-0.8066,-0.0615
12.5579,0.8841,-0.7853,-0.0989
12.5580,0.8963,-0.7668,-0.1295
12.5581,0.9030,-0.7549,-0.1481
12.5581,0.9116,-0.7388,-0.1728
12.5582,0.9236,-0.7140,-0.2096
12.5583,0.9341,-0.6882,-0.2459
12.5584,0.9433,-0.6614,-0.2819
12.5585,0.9512,-0.6337,-0.3175
12.5586,0.9576,-0.6050,-0.3527
12.5587,0.9626,-0.5753,-0.3873
12.5588,0.9661,-0.5448,-0.4213
12.5589,0.9681,-0.5134,-0.4547
12.5590,0.9687,-0.4870,-0.4817
12.5591,0.9683,-0.4705,-0.4978
12.5591,0.9674,-0.4483,-0.5191
12.5592,0.9650,-0.4148,-0.5503
12.5593,0.9613,-0.3807,-0.5806
12.5594,0.9562,-0.3460,-0.6101
12.5595,0.9496,-0.3109,-0.6388
12.5596,0.9417,-0.2752,-0.6665
12.5597,0.9324,-0.2392,-0.6932
12.5598,0.9216,-0.2028,-0.7188
12.5599,0.9093,-0.1660,-0.7433
12.5600,0.8982,-0.1355,-0.7627
12.5601,0.8908,-0.1168,-0.7740
12.5601,0.8805,-0.0918,-0.7886
12.5602,0.8642,-0.0545,-0.8097
12.5603,0.8468,-0.0171,-0.8296
12.5604,0.8281,0.0202,-0.8483
12.5605,0.8081,0.0576,-0.8658
12.5606,0.7870,0.0949,-0.8820
12.5607,0.7647,0.1321,-0.8968
12.5608,0.7412,0.1690,-0.9102
12.5609,0.7166,0.2057,-0.9223
12.5610,0.6954,0.2358,-0.9312
12.5611,0.6820,0.2539,-0.9360
12.5611,0.6638,0.2780,-0.9419
12.5612,0.6361,0.3136,-0.9497
12.5613,0.6075,0.3488,-0.9562
12.5614,0.5780,0.3834,-0.9613
12.5615,0.5476,0.4175,-0.9650
12.5616,0.5164,0.4510,-0.9674
12.5617,0.4844,0.4837,-0.9681
12.5618,0.4517,0.5157,-0.9674
12.5619,0.4182,0.5470,-0.9653
12.5620,0.3902,0.5722,-0.9624
12.5621,0.3728,0.5871,-0.9599
12.5621,0.3495,0.6067,-0.9562
12.5622,0.3143,0.6354,-0.9497
12.5623,0.2787,0.6631,-0.9419
12.5624,0.2428,0.6899,-0.9326
12.5625,0.2064,0.7156,-0.9220
12.5626,0.1697,0.7404,-0.9101
12.5627,0.1328,0.7639,-0.8968
12.5628,0.0957,0.7863,-0.8820
12.5629,0.0584,0.8076,-0.8659
12.5630,0.0276,0.8241,-0.8517
12.5631,0.0088,0.8336,-0.8424
12.5631,-0.0163,0.8459,-0.8296
12.5632,-0.0537,0.8634,-0.8097
12.5633,-0.0910,0.8796,-0.7886
12.5634,-0.1281,0.8946,-0.7665
12.5635,-0.1651,0.9082,-0.7431
12.5636,-0.2018,0.9206,-0.7187
12.5637,-0.2382,0.9314,-0.6932
12.5638,-0.2742,0.9409,-0.6666
12.5639,-0.3099,0.9489,-0.6390
12.5640,-0.3390,0.9545,-0.6155
12.5641,-0.3565,0.9572,-0.6007
12.5641,-0.3796,0.9603,-0.5807
12.5642,-0.4137,0.9640,-0.5504
12.5643,-0.4471,0.9664,-0.5192
12.5644,-0.4799,0.9673,-0.4874
12.5645,-0.5121,0.9668,-0.4548
12.5646,-0.5435,0.9650,-0.4215
12.5647,-0.5740,0.9616,-0.3876
12.5648,-0.6036,0.9567,-0.3531
12.5649,-0.6324,0.9504,-0.3180
12.5650,-0.6554,0.9441,-0.2887
12.5651,-0.6690,0.9396,-0.2706
12.5651,-0.6867,0.9331,-0.2464
12.5652,-0.7125,0.9225,-0.2100
12.5653,-0.7372,0.9107,-0.1734
12.5654,-0.7609,0.8974,-0.1366
12.5655,-0.7834,0.8829,-0.0995
12.5656,-0.8049,0.8671,-0.0622
12.5657,-0.8250,0.8500,-0.0249
12.5658,-0.8439,0.8315,0.0124
12.5659,-0.8616,0.8118,0.0498
12.5660,-0.8751,0.7946,0.0806
12.5661,-0.8828,0.7835,0.0993
12.5661,-0.8925,0.7683,0.1242
12.5662,-0.9062,0.7451,0.1611
12.5663,-0.9186,0.7207,0.1979
12.5664,-0.9295,0.6953,0.2342
12.5665,-0.9392,0.6689,0.2703
12.5666,-0.9475,0.6415,0.3061
12.5667,-0.9544,0.6131,0.3412
12.5668,-0.9597,0.5838,0.3759
12.5669,-0.9636,0.5535,0.4101
12.5670,-0.9658,0.5280,0.4378
12.5671,-0.9663,0.5120,0.4544
12.5671,-0.9667,0.4904,0.4762
12.5672,-0.9662,0.4578,0.5084
12.5673,-0.9644,0.4246,0.5398
12.5674,-0.9611,0.3908,0.5703
12.5675,-0.9565,0.3564,0.6001
12.5676,-0.9505,0.3214,0.6291
12.5677,-0.9430,0.2860,0.6570
12.5678,-0.9340,0.2501,0.6839
12.5679,-0.9236,0.2138,0.7098
12.5680,-0.9140,0.1836,0.7303
12.5681,-0.9074,0.1651,0.7423
12.5681,-0.8983,0.1403,0.7580
12.5682,-0.8838,0.1032,0.7806
12.5683,-0.8681,0.0660,0.8020
12.5684,-0.8510,0.0288,0.8223
12.5685,-0.8328,-0.0086,0.8413
12.5686,-0.8133,-0.0459,0.8592
12.5687,-0.7926,-0.0832,0.8757
12.5688,-0.7706,-0.1203,0.8909
12.5689,-0.7474,-0.1573,0.9047
12.5690,-0.7275,-0.1876,0.9151
12.5691,-0.7148,-0.2060,0.9208
12.5691,-0.6975,-0.2303,0.9278
12.5692,-0.6711,-0.2664,0.9376
12.5693,-0.6438,-0.3021,0.9459
12.5694,-0.6155,-0.3373,0.9528
12.5695,-0.5863,-0.3721,0.9584
12.5696,-0.5563,-0.4063,0.9626
12.5697,-0.5254,-0.4399,0.9653
12.5698,-0.4937,-0.4728,0.9665
12.5699,-0.4612,-0.5050,0.9662
12.5700,-0.4339,-0.5310,0.9649
12.5701,-0.4169,-0.5465,0.9634
12.5701,-0.3940,-0.5668,0.9609
12.5702,-0.3596,-0.5967,0.9563
12.5703,-0.3247,-0.6256,0.9503
12.5704,-0.2894,-0.6535,0.9429
12.5705,-0.2536,-0.6806,0.9342
12.5706,-0.2174,-0.7067,0.9241
12.5707,-0.1809,-0.7316,0.9125
12.5708,-0.1441,-0.7554,0.8995
12.5709,-0.1070,-0.7782,0.8852
12.5710,-0.0764,-0.7960,0.8724
12.5711,-0.0576,-0.8063,0.8639
12.5711,-0.0326,-0.8197,0.8522
12.5712,0.0048,-0.8388,0.8340
12.5713,0.0421,-0.8567,0.8146
12.5714,0.0793,-0.8733,0.7940
12.5715,0.1164,-0.8886,0.7722
12.5716,0.1534,-0.9027,0.7493
12.5717,0.1901,-0.9154,0.7252
12.5718,0.2266,-0.9266,0.7001
12.5719,0.2627,-0.9365,0.6738
12.5720,0.2922,-0.9435,0.6514
12.5721,0.3100,-0.9472,0.6372
12.5721,0.3335,-0.9515,0.6180
12.5722,0.3683,-0.9571,0.5889
12.5723,0.4025,-0.9614,0.5589
12.5724,0.4361,-0.9642,0.5281
12.5725,0.4691,-0.9656,0.4965
12.5726,0.5014,-0.9656,0.4642
12.5727,0.5330,-0.9641,0.4311
12.5728,0.5637,-0.9611,0.3974
12.5729,0.5936,-0.9567,0.3631
12.5730,0.6175,-0.9519,0.3344
12.5731,0.6317,-0.9483,0.3166
12.5731,0.6503,-0.9431,0.2928
12.5732,0.6774,-0.9343,0.2570
12.5733,0.7034,-0.9243,0.2208
12.5734,0.7284,-0.9129,0.1844
12.5735,0.7525,-0.9001,0.1477
12.5736,0.7754,-0.8861,0.1107
12.5737,0.7971,-0.8707,0.0736
12.5738,0.8175,-0.8539,0.0364
12.5739,0.8368,-0.8358,-0.0010
12.5740,0.8517,-0.8199,-0.0318
12.5741,0.8602,-0.8096,-0.0505
12.5741,0.8710,-0.7956,-0.0755
12.5742,0.8864,-0.7738,-0.1126
12.5743,0.9005,-0.7510,-0.1496
12.5744,0.9133,-0.7270,-0.1863
12.5745,0.9248,-0.7020,-0.2227
12.5746,0.9349,-0.6760,-0.2589
12.5747,0.9435,-0.6489,-0.2946
12.5748,0.9507,-0.6208,-0.3299
12.5749,0.9565,-0.5917,-0.3648
12.5750,0.9602,-0.5671,-0.3930
12.5751,0.9617,-0.5517,-0.4100
12.5751,0.9633,-0.5308,-0.4324
12.5752,0.9647,-0.4993,-0.4655
12.5753,0.9648,-0.4670,-0.4978
12.5754,0.9634,-0.4341,-0.5293
12.5755,0.9606,-0.4005,-0.5602
12.5756,0.9565,-0.3663,-0.5902
12.5757,0.9508,-0.3316,-0.6193
12.5758,0.9437,-0.2963,-0.6474
12.5759,0.9352,-0.2606,-0.6746
12.5760,0.9270,-0.2308,-0.6962
12.5761,0.9214,-0.2125,-0.7089
12.5761,0.9135,-0.1880,-0.7255
12.5762,0.9007,-0.1512,-0.7495
12.5763,0.8867,-0.1143,-0.7724
12.5764,0.8714,-0.0773,-0.7942
12.5765,0.8549,-0.0400,-0.8148
12.5766,0.8371,-0.0027,-0.8343
12.5767,0.8179,0.0345,-0.8525
12.5768,0.7975,0.0717,-0.8693
12.5769,0.7759,0.1089,-0.8848
12.5770,0.7572,0.1394,-0.8966
12.5771,0.7453,0.1579,-0.9032
12.5771,0.7290,0.1825,-0.9115
12.5772,0.7040,0.2190,-0.9230
12.5773,0.6780,0.2551,-0.9331
12.5774,0.6510,0.2908,-0.9419
12.5775,0.6231,0.3262,-0.9493
12.5776,0.5943,0.3611,-0.9553
12.5777,0.5645,0.3953,-0.9599
12.5778,0.5339,0.4290,-0.9629
12.5779,0.5024,0.4621,-0.9645
12.5780,0.4759,0.4889,-0.9647
12.5781,0.4593,0.5048,-0.9642
12.5781,0.4371,0.5258,-0.9630
12.5782,0.4035,0.5567,-0.9602
12.5783,0.3694,0.5867,-0.9561
12.5784,0.3348,0.6158,-0.9506
12.5785,0.2996,0.6441,-0.9437
12.5786,0.2640,0.6715,-0.9354
12.5787,0.2280,0.6977,-0.9257
12.5788,0.1916,0.7229,-0.9145
12.5789,0.1549,0.7471,-0.9020
12.5790,0.1245,0.7661,-0.8906
12.5791,0.1058,0.7772,-0.8830
12.5791,0.0809,0.7915,-0.8725
12.5792,0.0437,0.8122,-0.8559
12.5793,0.0065,0.8317,-0.8381
12.5794,-0.0308,0.8499,-0.8192
12.5795,-0.0680,0.8670,-0.7990
12.5796,-0.1051,0.8827,-0.7776
12.5797,-0.1421,0.8971,-0.7551
